filename,file.corrupt,file.too.short,use.temperature,scale.x,scale.y,scale.z,offset.x,offset.y,offset.z,temperature.offset.x,temperature.offset.y,temperature.offset.z,cal.error.start,cal.error.end,n.10sec.windows,n.hours.considered,QCmessage,mean.temp,device.serial.number,NFilePagesSkipped,filehealth_totimp_min,filehealth_checksumfail_min,filehealth_niblockid_min,filehealth_fbias0510_min,filehealth_fbias1020_min,filehealth_fbias2030_min,filehealth_fbias30_min,filehealth_totimp_N,filehealth_checksumfail_N,filehealth_niblockid_N,filehealth_fbias0510_N,filehealth_fbias1020_N,filehealth_fbias2030_N,filehealth_fbias30_N
Lup008 back post.cwa,FALSE,FALSE,TRUE,0.979337848870522,1.01453890044852,1.01287643419465,-7.61074843827132e-05,0.0263721286891078,-0.0133772566987171,3.21394370201964e-06,0.00509694359808211,-0.00248311132231122,0.02212,0.00419,39362,154.863888888889,"recalibration attempted with all available data, but possibly not good enough: Check calibration error variable to varify this",28.44511352657,not extracted,0,60.0394639094671,0,60.0394639094671,,,,,2,0,2,,,,
Lup010 back post.cwa,FALSE,FALSE,TRUE,1,1,1,0,0,0,0,0,0,0.02135, ,67011,239,recalibration not done because not enough points on all sides of the sphere,27.8535858037578,not extracted,0, , , , , , , , , , , , , , 
Lup020 back post.cwa,FALSE,FALSE,TRUE,1,1,1,0,0,0,0,0,0,0.07253, ,54562,197.986111111111,recalibration not done because not enough points on all sides of the sphere,26.3225725094578,not extracted,0, , , , , , , , , , , , , , 
Lup025 back post.cwa,FALSE,FALSE,TRUE,0.985958310995381,1.0411870093495,1.01826113506337,-0.00474262603614163,0.0136890009887407,0.0021767957453469,-0.00076377362137778,0.00124883069489644,-0.00083658976711693,0.02345,0.00748,46356,169,"recalibration done, no problems detected",31.1910202474691,not extracted,0, , , , , , , , , , , , , , 
Lup036 back post.cwa,FALSE,FALSE,TRUE,1.01481116107124,0.997447948371485,0.999006386170981,0.0390510356435442,-0.0178078271347571,0.0767349897897322,0.00368388598556704,0.000310526580134059,-0.00579104016750453,0.05341,0.0046,26563,107,"recalibration attempted with all available data, but possibly not good enough: Check calibration error variable to varify this",34.5915525700935,not extracted,0, , , , , , , , , , , , , , 
Lup054 back post.cwa,FALSE,FALSE,TRUE,1,1,1,0,0,0,0,0,0,0.01074, ,8029,35.9972222222222,recalibration not done because not enough points on all sides of the sphere,33.76435,not extracted,0, , , , , , , , , , , , , , 
