filename,file.corrupt,file.too.short,use.temperature,scale.x,scale.y,scale.z,offset.x,offset.y,offset.z,temperature.offset.x,temperature.offset.y,temperature.offset.z,cal.error.start,cal.error.end,n.10sec.windows,n.hours.considered,QCmessage,mean.temp,device.serial.number,NFilePagesSkipped,filehealth_totimp_min,filehealth_checksumfail_min,filehealth_niblockid_min,filehealth_fbias0510_min,filehealth_fbias1020_min,filehealth_fbias2030_min,filehealth_fbias30_min,filehealth_totimp_N,filehealth_checksumfail_N,filehealth_niblockid_N,filehealth_fbias0510_N,filehealth_fbias1020_N,filehealth_fbias2030_N,filehealth_fbias30_N
Lup023 post thigh.cwa,FALSE,FALSE,TRUE,1.01056155765743,1.0249597021268,1.03505975978358,0.00172565589980454,0.00779932765624272,0.00941279518453895,0.000396164406560879,0.00176806380197326,-0.00103141489787011,0.03194,0.00482,40999,171,"recalibration done, no problems detected",30.1604977979275,not extracted,0, , , , , , , , , , , , , , 
Lup025 thigh post.cwa,FALSE,FALSE,TRUE,0.980802464511064,1.01645430814218,1.03777696109031,0.000683797691337033,0.0118905089323664,0.0188169653495807,9.4800230323789e-05,0.00131745134638277,-0.0026468181671151,0.0086,0.00348,47146,171,"recalibration done, no problems detected",30.2901652076319,not extracted,0, , , , , , , , , , , , , , 
Lup026 post thigh.cwa,FALSE,FALSE,TRUE,1.00699856510663,1.00937477788867,1.02360607762728,0.000391404677367665,-0.00318048463121731,0.0594160737290006,0.000927581673771705,-0.000737322198029441,-0.00112858638578697,0.0401,0.00397,47119,171,"recalibration done, no problems detected",28.0471643006263,not extracted,0, , , , , , , , , , , , , , 
Lup027 thigh post.cwa,FALSE,FALSE,TRUE,0.994516143889778,0.994234533531007,1.01306448256091,-0.00827253717715932,-0.00297351236244751,0.0162887721887481,-1.48510713096093e-05,-0.00127087631518859,-0.00182736295703204,0.01342,0.00384,32729,140,"recalibration attempted with all available data, but possibly not good enough: Check calibration error variable to varify this",32.1322783154122,not extracted,0, , , , , , , , , , , , , , 
Lup028 post 2.cwa,FALSE,FALSE,TRUE,1,1,1,0,0,0,0,0,0,0.01257, ,19256,86,recalibration not done because not enough points on all sides of the sphere,33.4282444444444,not extracted,0, , , , , , , , , , , , , , 
Lup030 thigh post.cwa,FALSE,FALSE,TRUE,1.01043258135804,1.00653884183905,1.02855010701322,0.00698849686395118,-0.00192020928055544,0.0167902829754576,-0.00213730715930279,-0.00250433132099707,-0.00122181688301468,0.01994,0.00417,25322,118,"recalibration attempted with all available data, but possibly not good enough: Check calibration error variable to varify this",32.8479424947146,not extracted,0, , , , , , , , , , , , , , 
Lup031 thigh post.cwa,FALSE,FALSE,FALSE,1.05104378455024,1.01919861137826,1.05137088866393,-0.00562495364401226,0.0526775228094794,-0.0312167430641996,0,0,0,0.04662,0.00893,46312,172,"recalibration done, but temperature values not used",27.1561102296451,not extracted,0, , , , , , , , , , , , , , 
Lup033 leg post.cwa,FALSE,FALSE,TRUE,0.999404943789437,0.99107969605004,1.02385492477725,0.00714698758966549,0.00667035554379387,0.015079263186585,-0.000236337072757247,-2.92944823949503e-05,0.00106427299503489,0.0184,0.00623,44141,171,"recalibration done, no problems detected",25.3959276617954,not extracted,0, , , , , , , , , , , , , , 
Lup034 thigh post.cwa,FALSE,FALSE,TRUE,1.04289450539476,1.00079207239979,1.02114769482274,0.00631355287833488,0.00777669797943006,-0.00765932028531982,0.000272488191537347,0.00144325914115364,-0.00138669308643712,0.02197,0.00485,42138,169,"recalibration done, no problems detected",27.3676701461378,not extracted,0, , , , , , , , , , , , , , 
Lup035 thigh post.cwa,FALSE,FALSE,TRUE,0.989796336677904,1.0243413674316,1.03346059049586,0.00530719864187722,0.0196504795755077,0.0167010113749132,7.62135053701793e-05,-8.90105945938536e-05,-0.00258354521854923,0.03137,0.00502,44680,171,"recalibration done, no problems detected",26.9782422755741,not extracted,0,0,0,0.135497645537059,,,,,0,0,7,,,,
Lup036 thigh post.cwa,FALSE,FALSE,TRUE,0.998040948643064,1.00238310544085,1.02289425822455,-0.00893158456816975,0.000304878106365039,0.0566038751135804,0.00594489466794874,-0.0050507256128038,0.000246365750251304,0.03896,0.006,27410,115.997222222222,"recalibration attempted with all available data, but possibly not good enough: Check calibration error variable to varify this",32.2700380645161,not extracted,0, , , , , , , , , , , , , , 
Lup037 thigh post.cwa,FALSE,FALSE,TRUE,0.995939392216189,1.00317254683031,1.03529926559364,-0.000235270367794212,-0.00477292417420127,0.0371647611331954,0.000221675053451038,0.000128346837038604,-0.00173833010101067,0.03912,0.00407,43563,172,"recalibration done, no problems detected",29.1964148148148,not extracted,0, , , , , , , , , , , , , , 
Lup038 thigh post.cwa,FALSE,FALSE,TRUE,1.00587141853156,1.00560716321165,1.02154326719159,-0.000340674269018375,0.000993395210035345,0.0486411302925447,0.000111868314519009,0.000439343436524947,-0.00228287022867346,0.04657,0.00498,44373,170,"recalibration done, no problems detected",28.2220824634656,not extracted,0,0,0,0.251153473059336,,,,,0,0,13,,,,
Lup039 Thigh post.cwa,FALSE,FALSE,TRUE,0.973623351981835,1.02356812664343,1.03686818715563,-0.00301541324602081,0.0155701345281235,0.014758628194661,0.000420169623707018,0.00237127880502675,-8.86449037265283e-05,0.03112,0.00593,46028,173,"recalibration done, no problems detected",26.9671267223382,not extracted,0, , , , , , , , , , , , , , 
Lup042 thigh post.cwa,FALSE,FALSE,TRUE,0.976600755613733,1.00189130138957,1.02560833796454,-0.00316848125992189,-0.00527454086626969,0.0837217711494067,-5.70962484600439e-05,-0.000512284893264224,-0.00245104910215641,0.05707,0.00296,45822,171,"recalibration done, no problems detected",25.1278674321503,not extracted,0, , , , , , , , , , , , , , 
Lup043 leg post.cwa,FALSE,FALSE,FALSE,0.977424506644151,0.996475722414661,1.00489735990858,-0.00547105734472514,-0.00295164498128459,0.0164769415886527,0,0,0,0.01579,0.00848,35314,143.997222222222,"recalibration attempted with all available data, but possibly not good enough: Check calibration error variable to varify this",31.7943693240901,not extracted,0, , , , , , , , , , , , , , 
Lup044 thigh post.cwa,FALSE,FALSE,FALSE,1.00027443085608,1.00830778275619,1.02603776426265,0.00600302824760054,0.0391662062452597,-0.0117320179273965,0,0,0,0.02278,0.00624,37339,169,"recalibration done, but temperature values not used",26.5806901878914,not extracted,0, , , , , , , , , , , , , , 
Lup045 Thigh post.cwa,FALSE,FALSE,TRUE,1.00878716637805,0.984051012827601,1.01278546923619,0.00111039049935908,0.0148949023842318,-0.0108598298726204,-0.000257224946296808,0.00168502064275728,-0.00134964322082499,0.02035,0.00751,42922,171.994444444444,"recalibration done, no problems detected",24.5593025052192,not extracted,0,0,0,1.51689522266388,,,,,0,0,80,,,,
Lup046 thigh post.cwa,FALSE,FALSE,TRUE,1.03172707157237,0.993533531574581,1.0193479695688,0.00928309259493896,-0.00184607957911069,0.020759617127042,0.000769940933257521,-0.000505567123322553,0.000855938070020878,0.01789,0.00549,31749,127,"recalibration attempted with all available data, but possibly not good enough: Check calibration error variable to varify this",32.72585,not extracted,0, , , , , , , , , , , , , , 
Lup047 thigh post.cwa,FALSE,FALSE,TRUE,0.99129852757888,1.00758078007424,1.01325989299907,-0.0192871209876528,0.00513086951639027,0.0451731062012163,0.00334575832554463,-0.000815190954334,0.000141881049530879,0.04388,0.00623,44422,173,"recalibration done, no problems detected",26.0571353556485,not extracted,0,0,0,0.0423961400985718,,,,,0,0,2,,,,
Lup049 thigh post.cwa,FALSE,FALSE,TRUE,1.00035398277558,0.995375263347008,1.01554780607916,0.0158927386872251,0.0152655591123543,0.0238191879176828,-0.00126930567893927,-0.000443942853609079,-0.00245323576839684,0.02536,0.00603,44034,172,"recalibration done, no problems detected",28.0947680584551,not extracted,0, , , , , , , , , , , , , , 
Lup051 thigh post.cwa,FALSE,FALSE,TRUE,0.993727524958587,1.01213670750016,1.01295311324001,-0.00100207853622652,0.0305464518631801,-0.0166697727865453,-0.000596763996901588,0.0022968153705916,-0.00150303194508957,0.02559,0.00755,45850,172.997222222222,"recalibration done, no problems detected",27.8153415448852,not extracted,0, , , , , , , , , , , , , , 
Lup052 thigh post.cwa,FALSE,FALSE,TRUE,1.01509776523694,1.01537950871215,1.00175982071402,0.0154037094924131,0.0100300216904298,-0.00149700652561206,-0.000768695413367834,0.00188783261922305,-0.0015424195036066,0.02006,0.00524,41949,170.994444444444,"recalibration done, no problems detected",28.0727234864301,not extracted,0, , , , , , , , , , , , , , 
Lup054 Thigh post.cwa,FALSE,FALSE,TRUE,0.995224558234385,1.01765986767837,1.01965829905125,0.00366604341218011,0.022244881493077,-0.0159556431334664,-0.000270936056256307,0.00379800953584603,-0.00296527644908301,0.02922,0.00354,44187,171,"recalibration done, no problems detected",25.3980857442348,not extracted,0,0.0284344474474589,0,0.0284344474474589,,,,,3044,0,3044,,,,
Lup055 thigh pre.cwa,FALSE,FALSE,TRUE,0.982691631655951,1.02029772926712,1.01486337782342,0.00955550023778256,0.032937777473694,-0.0277667647097002,-0.00037008836952825,0.00318215265519763,-0.00341847917519113,0.03535,0.00533,42308,171.997222222222,"recalibration done, no problems detected",24.3967422755741,not extracted,0,0,0,0.0580428083737691,,,,,0,0,3,,,,
